GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,EUR,European Region,1995,PERTUSSIS,Pertussis,"per 1,000,000 total population",109.5
WHO_REGIONS,EUR,European Region,1995,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1995,TTETANUS,Total tetanus,"per 1,000,000 total population",0.8
WHO_REGIONS,EUR,European Region,1995,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1994,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",55.5
WHO_REGIONS,EUR,European Region,1994,MEASLES,Measles,"per 1,000,000 total population",247.2
WHO_REGIONS,EUR,European Region,1994,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1994,PERTUSSIS,Pertussis,"per 1,000,000 total population",174.0
WHO_REGIONS,EUR,European Region,1994,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1994,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1994,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1993,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",22.8
WHO_REGIONS,EUR,European Region,1993,MEASLES,Measles,"per 1,000,000 total population",439.5
WHO_REGIONS,EUR,European Region,1993,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1993,PERTUSSIS,Pertussis,"per 1,000,000 total population",125.9
WHO_REGIONS,EUR,European Region,1993,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1993,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1993,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1992,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.8
WHO_REGIONS,EUR,European Region,1992,MEASLES,Measles,"per 1,000,000 total population",429.9
WHO_REGIONS,EUR,European Region,1992,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1992,PERTUSSIS,Pertussis,"per 1,000,000 total population",106.7
WHO_REGIONS,EUR,European Region,1992,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1992,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1992,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1991,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.8
WHO_REGIONS,EUR,European Region,1991,MEASLES,Measles,"per 1,000,000 total population",396.8
WHO_REGIONS,EUR,European Region,1991,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1991,PERTUSSIS,Pertussis,"per 1,000,000 total population",132.7
WHO_REGIONS,EUR,European Region,1991,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1991,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1991,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1990,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.8
WHO_REGIONS,EUR,European Region,1990,MEASLES,Measles,"per 1,000,000 total population",273.6
WHO_REGIONS,EUR,European Region,1990,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1990,PERTUSSIS,Pertussis,"per 1,000,000 total population",140.3
WHO_REGIONS,EUR,European Region,1990,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1990,TTETANUS,Total tetanus,"per 1,000,000 total population",1.2
WHO_REGIONS,EUR,European Region,1990,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1989,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EUR,European Region,1989,MEASLES,Measles,"per 1,000,000 total population",826.9
WHO_REGIONS,EUR,European Region,1989,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1989,PERTUSSIS,Pertussis,"per 1,000,000 total population",154.5
WHO_REGIONS,EUR,European Region,1989,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1989,TTETANUS,Total tetanus,"per 1,000,000 total population",1.2
WHO_REGIONS,EUR,European Region,1989,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1988,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,1988,MEASLES,Measles,"per 1,000,000 total population",629.3
WHO_REGIONS,EUR,European Region,1988,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1988,PERTUSSIS,Pertussis,"per 1,000,000 total population",109.9
WHO_REGIONS,EUR,European Region,1988,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1988,TTETANUS,Total tetanus,"per 1,000,000 total population",1.3
WHO_REGIONS,EUR,European Region,1988,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1987,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EUR,European Region,1987,MEASLES,Measles,"per 1,000,000 total population",329.8
WHO_REGIONS,EUR,European Region,1987,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1987,PERTUSSIS,Pertussis,"per 1,000,000 total population",224.4
WHO_REGIONS,EUR,European Region,1987,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1987,TTETANUS,Total tetanus,"per 1,000,000 total population",1.4
WHO_REGIONS,EUR,European Region,1987,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1986,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EUR,European Region,1986,MEASLES,Measles,"per 1,000,000 total population",871.0
WHO_REGIONS,EUR,European Region,1986,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1986,PERTUSSIS,Pertussis,"per 1,000,000 total population",291.8
WHO_REGIONS,EUR,European Region,1986,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1986,TTETANUS,Total tetanus,"per 1,000,000 total population",1.5
WHO_REGIONS,EUR,European Region,1986,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1985,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,1985,MEASLES,Measles,"per 1,000,000 total population",773.9
WHO_REGIONS,EUR,European Region,1985,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1985,PERTUSSIS,Pertussis,"per 1,000,000 total population",256.2
WHO_REGIONS,EUR,European Region,1985,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1985,TTETANUS,Total tetanus,"per 1,000,000 total population",1.7
WHO_REGIONS,EUR,European Region,1985,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1984,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,1984,MEASLES,Measles,"per 1,000,000 total population",700.1
WHO_REGIONS,EUR,European Region,1984,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1984,PERTUSSIS,Pertussis,"per 1,000,000 total population",170.0
WHO_REGIONS,EUR,European Region,1984,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1984,TTETANUS,Total tetanus,"per 1,000,000 total population",1.8
WHO_REGIONS,EUR,European Region,1984,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1983,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1983,MEASLES,Measles,"per 1,000,000 total population",1249.5
WHO_REGIONS,EUR,European Region,1983,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1983,PERTUSSIS,Pertussis,"per 1,000,000 total population",249.3
WHO_REGIONS,EUR,European Region,1983,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1983,TTETANUS,Total tetanus,"per 1,000,000 total population",2.0
WHO_REGIONS,EUR,European Region,1983,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1982,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,1982,MEASLES,Measles,"per 1,000,000 total population",913.2
WHO_REGIONS,EUR,European Region,1982,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1982,PERTUSSIS,Pertussis,"per 1,000,000 total population",342.3
WHO_REGIONS,EUR,European Region,1982,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1982,TTETANUS,Total tetanus,"per 1,000,000 total population",2.1
WHO_REGIONS,EUR,European Region,1982,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1981,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,1981,MEASLES,Measles,"per 1,000,000 total population",979.5
WHO_REGIONS,EUR,European Region,1981,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1981,PERTUSSIS,Pertussis,"per 1,000,000 total population",123.9
WHO_REGIONS,EUR,European Region,1981,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1981,TTETANUS,Total tetanus,"per 1,000,000 total population",2.0
WHO_REGIONS,EUR,European Region,1981,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1980,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.5
WHO_REGIONS,EUR,European Region,1980,MEASLES,Measles,"per 1,000,000 total population",1053.0
WHO_REGIONS,EUR,European Region,1980,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1980,PERTUSSIS,Pertussis,"per 1,000,000 total population",170.0
WHO_REGIONS,EUR,European Region,1980,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1980,TTETANUS,Total tetanus,"per 1,000,000 total population",2.8
WHO_REGIONS,EUR,European Region,1980,YFEVER,Yellow fever,"per 1,000,000 total population",
GLOBAL,GLOBAL,Global,2023,CRS,Congenital rubella syndrome,"per 10,000 live births",0.2
GLOBAL,GLOBAL,Global,2023,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",4.5
GLOBAL,GLOBAL,Global,2023,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",2.1
GLOBAL,GLOBAL,Global,2023,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.5
GLOBAL,GLOBAL,Global,2023,MEASLES,Measles,"per 1,000,000 total population",90.5
GLOBAL,GLOBAL,Global,2023,MUMPS,Mumps,"per 1,000,000 total population",107.4
GLOBAL,GLOBAL,Global,2023,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2023,PERTUSSIS,Pertussis,"per 1,000,000 total population",23.6
GLOBAL,GLOBAL,Global,2023,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.7
GLOBAL,GLOBAL,Global,2023,RUBELLA,Rubella,"per 1,000,000 total population",4.9
GLOBAL,GLOBAL,Global,2023,TTETANUS,Total tetanus,"per 1,000,000 total population",3.8
GLOBAL,GLOBAL,Global,2023,TYPHOID,Typhoid,"per 1,000,000 total population",1045.1
GLOBAL,GLOBAL,Global,2023,YFEVER,Yellow fever,"per 1,000,000 total population",0.2
GLOBAL,GLOBAL,Global,2022,CRS,Congenital rubella syndrome,"per 10,000 live births",0.2
GLOBAL,GLOBAL,Global,2022,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.4
GLOBAL,GLOBAL,Global,2022,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",3.8
GLOBAL,GLOBAL,Global,2022,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.5
GLOBAL,GLOBAL,Global,2022,MEASLES,Measles,"per 1,000,000 total population",28.0
GLOBAL,GLOBAL,Global,2022,MUMPS,Mumps,"per 1,000,000 total population",70.0
GLOBAL,GLOBAL,Global,2022,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2022,PERTUSSIS,Pertussis,"per 1,000,000 total population",9.1
GLOBAL,GLOBAL,Global,2022,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.3
GLOBAL,GLOBAL,Global,2022,RUBELLA,Rubella,"per 1,000,000 total population",2.5
GLOBAL,GLOBAL,Global,2022,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
GLOBAL,GLOBAL,Global,2022,TYPHOID,Typhoid,"per 1,000,000 total population",540.6
GLOBAL,GLOBAL,Global,2022,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
GLOBAL,GLOBAL,Global,2021,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
GLOBAL,GLOBAL,Global,2021,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.3
GLOBAL,GLOBAL,Global,2021,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",6.0
GLOBAL,GLOBAL,Global,2021,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.2
GLOBAL,GLOBAL,Global,2021,MEASLES,Measles,"per 1,000,000 total population",16.4
GLOBAL,GLOBAL,Global,2021,MUMPS,Mumps,"per 1,000,000 total population",43.4
GLOBAL,GLOBAL,Global,2021,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2021,PERTUSSIS,Pertussis,"per 1,000,000 total population",4.6
GLOBAL,GLOBAL,Global,2021,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.4
GLOBAL,GLOBAL,Global,2021,RUBELLA,Rubella,"per 1,000,000 total population",1.3
GLOBAL,GLOBAL,Global,2021,TTETANUS,Total tetanus,"per 1,000,000 total population",1.4
GLOBAL,GLOBAL,Global,2021,TYPHOID,Typhoid,"per 1,000,000 total population",765.8
GLOBAL,GLOBAL,Global,2021,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
GLOBAL,GLOBAL,Global,2020,CRS,Congenital rubella syndrome,"per 10,000 live births",0.2
GLOBAL,GLOBAL,Global,2020,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.5
GLOBAL,GLOBAL,Global,2020,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",4.7
GLOBAL,GLOBAL,Global,2020,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.3
GLOBAL,GLOBAL,Global,2020,MEASLES,Measles,"per 1,000,000 total population",21.2
GLOBAL,GLOBAL,Global,2020,MUMPS,Mumps,"per 1,000,000 total population",66.4
GLOBAL,GLOBAL,Global,2020,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2020,PERTUSSIS,Pertussis,"per 1,000,000 total population",9.9
GLOBAL,GLOBAL,Global,2020,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
GLOBAL,GLOBAL,Global,2020,RUBELLA,Rubella,"per 1,000,000 total population",1.4
GLOBAL,GLOBAL,Global,2020,TTETANUS,Total tetanus,"per 1,000,000 total population",1.6
GLOBAL,GLOBAL,Global,2020,TYPHOID,Typhoid,"per 1,000,000 total population",426.5
GLOBAL,GLOBAL,Global,2020,YFEVER,Yellow fever,"per 1,000,000 total population",0.4
GLOBAL,GLOBAL,Global,2019,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
GLOBAL,GLOBAL,Global,2019,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.4
GLOBAL,GLOBAL,Global,2019,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.9
GLOBAL,GLOBAL,Global,2019,MEASLES,Measles,"per 1,000,000 total population",118.8
GLOBAL,GLOBAL,Global,2019,MUMPS,Mumps,"per 1,000,000 total population",81.7
GLOBAL,GLOBAL,Global,2019,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2019,PERTUSSIS,Pertussis,"per 1,000,000 total population",23.0
GLOBAL,GLOBAL,Global,2019,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.2
GLOBAL,GLOBAL,Global,2019,RUBELLA,Rubella,"per 1,000,000 total population",6.7
GLOBAL,GLOBAL,Global,2019,TTETANUS,Total tetanus,"per 1,000,000 total population",2.7
GLOBAL,GLOBAL,Global,2019,TYPHOID,Typhoid,"per 1,000,000 total population",83.4
GLOBAL,GLOBAL,Global,2019,YFEVER,Yellow fever,"per 1,000,000 total population",0.2
GLOBAL,GLOBAL,Global,2018,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
GLOBAL,GLOBAL,Global,2018,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.4
GLOBAL,GLOBAL,Global,2018,JAPENC,Japanese encephalitis,"per 1,000,000 total population",1.0
GLOBAL,GLOBAL,Global,2018,MEASLES,Measles,"per 1,000,000 total population",46.9
GLOBAL,GLOBAL,Global,2018,MUMPS,Mumps,"per 1,000,000 total population",135.1
GLOBAL,GLOBAL,Global,2018,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2018,PERTUSSIS,Pertussis,"per 1,000,000 total population",23.2
GLOBAL,GLOBAL,Global,2018,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.1
GLOBAL,GLOBAL,Global,2018,RUBELLA,Rubella,"per 1,000,000 total population",3.4
GLOBAL,GLOBAL,Global,2018,TTETANUS,Total tetanus,"per 1,000,000 total population",3.0
GLOBAL,GLOBAL,Global,2018,TYPHOID,Typhoid,"per 1,000,000 total population",3.7
GLOBAL,GLOBAL,Global,2018,YFEVER,Yellow fever,"per 1,000,000 total population",0.8
GLOBAL,GLOBAL,Global,2017,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
GLOBAL,GLOBAL,Global,2017,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.3
GLOBAL,GLOBAL,Global,2017,JAPENC,Japanese encephalitis,"per 1,000,000 total population",1.0
GLOBAL,GLOBAL,Global,2017,MEASLES,Measles,"per 1,000,000 total population",23.6
GLOBAL,GLOBAL,Global,2017,MUMPS,Mumps,"per 1,000,000 total population",151.1
GLOBAL,GLOBAL,Global,2017,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2017,PERTUSSIS,Pertussis,"per 1,000,000 total population",23.0
GLOBAL,GLOBAL,Global,2017,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.1
GLOBAL,GLOBAL,Global,2017,RUBELLA,Rubella,"per 1,000,000 total population",2.1
GLOBAL,GLOBAL,Global,2017,TTETANUS,Total tetanus,"per 1,000,000 total population",2.3
GLOBAL,GLOBAL,Global,2017,TYPHOID,Typhoid,"per 1,000,000 total population",3.0
GLOBAL,GLOBAL,Global,2017,YFEVER,Yellow fever,"per 1,000,000 total population",0.3
GLOBAL,GLOBAL,Global,2016,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
GLOBAL,GLOBAL,Global,2016,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.1
GLOBAL,GLOBAL,Global,2016,JAPENC,Japanese encephalitis,"per 1,000,000 total population",1.2
GLOBAL,GLOBAL,Global,2016,MEASLES,Measles,"per 1,000,000 total population",18.0
GLOBAL,GLOBAL,Global,2016,MUMPS,Mumps,"per 1,000,000 total population",157.2
GLOBAL,GLOBAL,Global,2016,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
GLOBAL,GLOBAL,Global,2016,PERTUSSIS,Pertussis,"per 1,000,000 total population",26.0
GLOBAL,GLOBAL,Global,2016,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
GLOBAL,GLOBAL,Global,2016,RUBELLA,Rubella,"per 1,000,000 total population",3.2
GLOBAL,GLOBAL,Global,2016,TTETANUS,Total tetanus,"per 1,000,000 total population",2.7
GLOBAL,GLOBAL,Global,2016,TYPHOID,Typhoid,"per 1,000,000 total population",3.1
GLOBAL,GLOBAL,Global,2016,YFEVER,Yellow fever,"per 1,000,000 total population",0.5
GLOBAL,GLOBAL,Global,2015,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
GLOBAL,GLOBAL,Global,2015,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.7
GLOBAL,GLOBAL,Global,2015,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.9
GLOBAL,GLOBAL,Global,2015,MEASLES,Measles,"per 1,000,000 total population",29.2
